STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WESD,WT01,WT06,WT05,WT04,WT03
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111220,1.3,0,0,4.4,-1.7,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111221,0,0,0,9.4,1.1,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111222,1.8,0,0,11.7,3.3,3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111223,20.6,0,0,8.9,-0.6,-0.6,-9999,-9999,1,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111224,1.3,25,18,-0.6,-5.6,-5.6,-9999,-9999,1,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111225,0,25,0,-1.1,-5.6,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111226,0,0,0,2.8,-5,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111227,0,0,0,6.7,-5,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111228,22.1,51,66,5.6,-3.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111229,0,51,0,-3.9,-7.2,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111230,0,51,0,1.1,-5,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20111231,3,0,0,8.9,1.1,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120101,0.5,0,0,3.3,0,3.3,-9999,1,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120102,4.8,25,23,9.4,-8.3,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120103,11.9,229,269,-7.8,-13.3,-13.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120104,4.1,254,71,-11.7,-16.1,-13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120105,0.5,203,8,-4.4,-13.9,-5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120106,0,152,0,1.7,-5.6,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120107,0,76,0,10,1.1,5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120108,0.8,0,0,7.8,-3.3,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120109,0,0,0,1.1,-5,-1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120110,0,0,0,2.8,-3.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120111,0,0,0,3.3,-3.9,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120112,21.3,0,0,4.4,0,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120113,11.4,76,86,5,-12.2,-12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120114,6.3,152,122,-11.7,-13.3,-12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120115,3.8,203,81,-8.9,-13.3,-13.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120116,0,178,0,-6.1,-15,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120117,16.3,51,0,6.1,-6.7,5.6,-9999,-9999,-9999,-9999,1,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120118,11.7,25,18,10,-7.2,-7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120119,1.5,25,23,-6.7,-12.8,-11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120120,7.9,152,130,0,-11.7,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120121,8.4,76,0,2.8,-8.3,1.1,-9999,-9999,1,-9999,1,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120122,0,76,0,2.2,-7.2,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120123,0,25,0,5.6,-6.7,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120124,1.3,0,0,10.6,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120125,0,0,0,5,-3.3,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120126,0.5,0,0,13.9,-3.3,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120127,17.8,0,0,11.7,6.1,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120128,7.1,25,20,7.8,-4.4,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120129,0.5,25,8,1.7,-8.9,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120130,4.1,76,46,0,-10,-10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120131,0,51,0,4.4,-10,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120201,2.8,0,0,11.7,3.9,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120202,5.8,0,0,6.1,3.9,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120203,0,0,0,4.4,-5,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120204,0,0,0,8.3,-5,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120205,8.6,51,43,3.9,-3.3,-3.3,-9999,-9999,-9999,-9999,1,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120206,0.5,51,8,0,-8.9,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120207,0,25,0,4.4,-8.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120208,0,25,0,5,-3.9,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120209,8.4,102,84,-1.1,-7.8,-7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120210,0,76,0,-1.1,-9.4,-7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120211,5.6,127,51,-2.2,-7.2,-6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120212,13.7,279,216,-5,-17.8,-16.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120213,2.3,254,33,-10.6,-16.1,-10.6,25.4,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120214,0,203,0,-2.8,-10.6,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120215,4.8,203,41,3.3,-3.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120216,1.8,152,0,5.6,-3.9,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120217,11.2,102,0,5,-3.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120218,0,76,0,1.1,-3.9,-2.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120219,0,76,0,6.7,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120220,0,76,0,-0.6,-8.3,-8.3,15.2,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120221,0,76,0,4.4,-8.3,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120222,1,51,0,6.1,-1.1,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120223,5.3,51,5,8.3,-1.1,0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120224,14,0,0,9.4,0.6,9.4,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120225,7.4,76,84,12.8,-8.9,-8.9,-9999,-9999,-9999,-9999,1,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120226,4.1,102,71,-6.7,-11.1,-11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120227,0,76,0,3.9,-11.1,2.8,10.2,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120228,0,25,0,9.4,-6.1,-5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120229,1.3,0,0,11.1,-5.6,6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120301,64.5,0,0,12.8,2.8,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120302,0,0,0,7.8,-1.7,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120303,22.6,0,0,10.6,0.6,0.6,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120304,0.5,0,10,5,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120305,3.3,76,66,-4.4,-8.9,-7.2,2.5,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120306,5.8,152,104,-3.9,-12.8,-10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120307,0,51,0,11.1,-10,6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120308,0,0,0,15,6.7,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120309,7.1,0,0,16.1,-4.4,-4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120310,0,0,0,3.9,-8.9,-8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120311,0,0,0,5.6,-8.9,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120312,0,0,0,15.6,3.3,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120313,9.4,0,0,17.8,4.4,10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120314,0,0,0,17.2,6.7,6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120315,0,0,0,19.4,6.1,12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120316,0,0,0,17.8,10,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120317,0.8,0,0,17.2,8.3,8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120318,3,0,0,21.1,7.8,10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120319,18.5,0,0,16.7,8.9,9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120320,0.5,0,0,20,9.4,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120321,17.5,0,0,21.7,10,11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120322,0,0,0,20,11.1,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120323,0,0,0,23.3,10,10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120324,7.6,0,0,23.3,10.6,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120325,3.8,0,0,13.9,7.8,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120326,2.8,0,0,14.4,4.4,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120327,0,0,0,6.1,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120328,0,0,0,13.3,-10,12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120329,20.8,0,0,18.3,2.2,2.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120330,0,0,0,12.2,2.2,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120331,14.7,0,0,15.6,5,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120401,0.8,0,0,11.1,1.7,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120402,0,0,0,16.7,-1.7,-1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120403,4.3,0,0,12.8,-1.7,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120404,0,0,0,19.4,5,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120405,0,0,0,18.9,-1.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120406,0,0,0,13.3,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120407,0,0,0,10.6,-2.8,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120408,0,0,0,11.1,-1.1,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120409,0,0,0,13.3,1.7,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120410,1,0,0,7.8,0.6,0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120411,1.5,25,20,8.3,-5,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120412,4.1,76,56,0,-5,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120413,0,0,0,7.2,-3.3,-1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120414,0,0,0,13.9,-1.7,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120415,1.5,0,0,16.1,4.4,13.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120416,0,0,0,22.8,13.3,14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120417,0,0,0,26.7,5,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120418,3.3,0,0,13.9,3.9,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120419,5.1,0,0,7.8,3.9,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120420,0,0,0,18.3,5,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120421,0,0,0,22.8,8.9,11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120422,4.3,0,0,15,2.8,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120423,10.4,76,71,3.9,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120424,9.4,127,86,0,-3.3,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120425,0,51,0,7.2,-3.3,0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120426,1,0,0,13.9,0.6,7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120427,6.1,0,0,17.8,-0.6,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120428,0,0,0,8.9,-1.7,0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120429,17,0,0,13.3,0.6,3.9,-9999,-9999,-9999,1,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120430,0,0,0,17.8,3.9,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120501,5.8,0,0,24.4,8.9,13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120502,14,0,0,21.7,11.7,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120503,0.8,0,0,21.7,11.7,16.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120504,0,0,0,26.1,15,15.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120505,16.5,0,0,19.4,12.2,13.3,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120506,0,0,0,19.4,11.1,11.7,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120507,0,0,0,21.7,11.7,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120508,1,0,0,20.6,12.8,13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120509,14.2,0,0,15,9.4,9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120510,3.3,0,0,13.3,3.9,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120511,0,0,0,11.7,-0.6,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120512,0,0,0,15.6,-0.6,7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120513,0,0,0,20,7.2,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120514,30.7,0,0,20,10,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120515,47,0,0,15,10,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120516,0,0,0,17.8,7.8,10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120517,0,0,0,20.6,7.2,8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120518,0,0,0,19.4,5.6,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120519,0,0,0,20.6,7.8,9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120520,0,0,0,21.7,8.9,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120521,0,0,0,22.2,11.7,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120522,0.8,0,0,20.6,10.6,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.098,-79.4322,20120523,3.3,0,0,21.1,12.2,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1132.3,39.098,-79.4322,20120524,0,0,0,21.1,12.8,14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1132.3,39.098,-79.4322,20120525,0,0,0,21.1,14.4,15.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1132.3,39.098,-79.4322,20120526,0,0,0,25.6,13.9,15.6,-9999,-9999,-9999,-9999,-9999,-9999
